12100,2022,07,27,04,00,AAXX 27041 12100 45570 /2004 10130 20104 30131 40138 53001 333 91009 90710 91112==
12100,2022,07,27,05,00,AAXX 27051 12100 41570 72809 10150 20110 30132 40139 53003 725// 872// 333 90710 91112==
12100,2022,07,27,06,00,AAXX 27061 12100 11570 72203 10136 20118 30134 40141 52005 60012 70182 85202 333 10188 20122 31014 55085 70012 90760 91112==
12100,2022,07,27,07,00,AAXX 27071 12100 42570 72606 10152 20104 30137 40144 53006 84230 333 91012 90710 91112==
12100,2022,07,27,08,00,AAXX 27081 12100 42570 72505 10158 20108 30140 40147 52008 872// 333 91011 90710 91114==
12100,2022,07,27,10,00,AAXX 27101 12100 42670 72607 10152 20102 30147 40154 52010 872//==
12100,2022,07,27,11,00,AAXX 27111 12100 42670 72709 10163 20097 30148 40155 51008 872// 333 90710 91118==
12100,2022,07,27,12,00,AAXX 27121 12100 12670 62710 10173 20113 30149 40156 52005 60001 86200 333 90760 91119==
12105,2022,07,25,06,00,AAXX 25061 12105 11981 31603 10200 20127 30109 40150 57012 60002 701// 80002 333 10200 20151 31013 55049 91203 93000=
12105,2022,07,25,07,00,AAXX 25071 12105 42983 31604 10222 20122 30103 40143 57015 80002==
12105,2022,07,25,08,00,AAXX 25081 12105 42981 21705 10243 20123 30096 40136 58017 80002==
12105,2022,07,25,09,00,AAXX 25091 12105 42979 21704 10262 20111 30092 40132 57017 80002 333 90730 91109==
12105,2022,07,25,10,00,AAXX 25101 12105 42982 31505 10273 20121 30089 40129 56014 80002 333 90710 91110==
12105,2022,07,25,11,00,AAXX 25111 12105 42980 41605 10278 20114 30081 40120 58015 80002 333 90710 91110==
12105,2022,07,25,12,00,AAXX 25121 12105 12982 61605 10286 20107 30071 40110 58021 60001 80002 333 90760 91110==
12105,2022,07,25,13,00,AAXX 25131 12105 42981 61605 10293 20114 30062 40101 57027 80002 333 90710 91109==
12105,2022,07,25,14,00,AAXX 25141 12105 42982 61605 10293 20109 30055 40094 56026 80002 333 90710 91110==
12105,2022,07,25,15,00,AAXX 25151 12105 42981 61604 10299 20114 30047 40086 57024 80002 333 90730 91110==
12105,2022,07,25,16,00,AAXX 25161 12105 42/82 61505 10308 20102 30036 40075 58026 81035==
12105,2022,07,25,17,00,AAXX 25171 12105 42/83 71403 10298 20104 30026 40065 57029 82056 333 90710 91109==
12105,2022,07,25,18,00,AAXX 25181 12105 12/84 71503 10284 20101 30023 40062 56024 60002 8707/ 333 10309 20200 90760 91110==
12105,2022,07,25,19,00,AAXX 25191 12105 42684 71403 10271 20112 30020 40059 56016 8297/==
12105,2022,07,25,20,00,AAXX 25201 12105 41673 82605 10246 20150 30041 40081 53015 79122 8397/ 333 91010 90710 91111==
12105,2022,07,25,21,00,AAXX 25211 12105 47969 /2001 10217 20173 30031 40071 52008 781// 333 90730 91111==
12105,2022,07,25,22,00,AAXX 25221 12105 47982 /1703 10216 20163 30029 40069 50009 781//==
12105,2022,07,25,23,00,AAXX 25231 12105 47984 /1902 10211 20163 30021 40061 57020 723//==
12105,2022,07,26,00,00,AAXX 26001 12105 15962 /2806 10193 20178 30029 40069 55002 69991 333 90760 91111==
12105,2022,07,26,01,00,AAXX 26011 12105 45876 /2804 10187 20167 30036 40076 53007==
12105,2022,07,26,02,00,AAXX 26021 12105 47966 /2702 10172 20161 30039 40080 51018 761//==
12105,2022,07,26,03,00,AAXX 26031 12105 47870 /2102 10169 20156 30043 40084 51014 781//==
12105,2022,07,26,04,00,AAXX 26041 12105 47970 /1802 10167 20157 30044 40085 52008 723//==
